GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0005524	F	ATP binding	6	275	1377	37767	0.94	1	// AT3G42670 // AT1G09970 // AT1G72540 // AT1G66090 // AT1G61360 // AT1G43910 
GO:0016787	F	hydrolase activity	28	275	3468	37767	0.31	1	// AT1G65310 // AT2G30020 // AT5G22250 // AT1G66090 // AT5G62350 // AT1G29670 // AT3G44260 // AT1G43910 // AT1G59870 // AT4G25810 // AT2G19570 // AT5G27000 // AT4G30280 // AT3G55940 // AT3G42670 // AT3G62150 // AT3G04010 // AT3G55430 // AT1G02660 // AT3G48690 // AT5G62360 // AT1G31770 // AT2G27500 // AT4G04770 // AT5G24270 // AT5G10770 // AT1G51760 // AT3G45310 
GO:0016301	F	kinase activity	9	275	1641	37767	0.85	1	// AT1G09970 // AT1G11050 // AT2G30360 // AT1G72540 // AT1G26270 // AT1G61360 // AT1G07150 // AT5G63770 // AT3G55950 
GO:0043169	F	cation binding	22	275	2087	37767	0.055	1	// AT1G28050 // AT1G18210 // AT1G27730 // AT2G27500 // AT1G60190 // AT5G21105 // AT1G20823 // AT3G04010 // AT3G55430 // AT2G41410 // AT3G15353 // AT1G51090 // AT5G24270 // AT1G76650 // AT5G43620 // AT3G56090 // AT2G21500 // AT1G07360 // AT3G62690 // AT5G01600 // AT3G16720 // AT2G44578 
GO:0016788	F	hydrolase activity, acting on ester bonds	10	275	1200	37767	0.38	1	// AT3G48690 // AT2G30020 // AT5G22250 // AT5G62350 // AT1G02660 // AT1G29670 // AT5G62360 // AT3G44260 // AT3G55940 // AT5G24270 
GO:0003824	F	catalytic activity	75	275	9638	37767	0.27	1	// AT1G65310 // AT2G30020 // AT5G22250 // AT4G31780 // AT1G29340 // AT5G59580 // AT5G62350 // AT5G38010 // AT2G27690 // AT3G55430 // AT3G45310 // AT1G02400 // AT1G61360 // AT1G17745 // AT1G43910 // AT3G22400 // AT1G19570 // AT5G27000 // AT1G60190 // AT4G25810 // AT1G09970 // AT3G52450 // AT5G42650 // AT5G43890 // AT5G22630 // AT3G59710 // AT3G44260 // AT1G27130 // AT5G41700 // AT4G08040 // AT5G10770 // AT2G29450 // AT5G65280 // AT5G21105 // AT1G59870 // AT4G30280 // AT3G55940 // AT5G61160 // AT3G25770 // AT5G07000 // AT4G25100 // AT3G62720 // AT3G42670 // AT3G62150 // AT3G04010 // AT2G41510 // AT4G29670 // AT1G11050 // AT1G07150 // AT5G56760 // AT1G02660 // AT3G48690 // AT2G06050 // AT1G26270 // AT5G62360 // AT1G31770 // AT1G66090 // AT2G27500 // AT4G04770 // AT2G30870 // AT5G24270 // AT2G19570 // AT2G22930 // AT2G35930 // AT1G29670 // AT4G37770 // AT5G63770 // AT3G51450 // AT2G29720 // AT3G25760 // AT5G38710 // AT1G72540 // AT1G51760 // AT2G30360 // AT3G55950 
GO:0004842	F	ubiquitin-protein ligase activity	5	275	324	37767	0.092	1	// AT1G60190 // AT5G41700 // AT2G35930 // AT1G29340 // AT3G52450 
GO:0022892	F	substrate-specific transporter activity	11	275	1059	37767	0.15	1	// AT5G17850 // AT1G60960 // AT5G55930 // AT5G15240 // AT1G16370 // AT4G24570 // AT4G05120 // AT1G57990 // AT1G78560 // AT2G22500 // AT1G59870 
GO:0016879	F	ligase activity, forming carbon-nitrogen bonds	5	275	423	37767	0.2	1	// AT1G60190 // AT5G41700 // AT2G35930 // AT1G29340 // AT3G52450 
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	9	275	1887	37767	0.93	1	// AT1G09970 // AT1G11050 // AT2G30360 // AT1G72540 // AT1G26270 // AT1G61360 // AT1G07150 // AT5G63770 // AT3G55950 
GO:0015075	F	ion transmembrane transporter activity	5	275	655	37767	0.52	1	// AT5G17850 // AT1G59870 // AT1G78560 // AT1G16370 // AT1G60960 
GO:0032555	F	purine ribonucleotide binding	7	275	1631	37767	0.95	1	// AT3G42670 // AT1G06400 // AT1G09970 // AT1G72540 // AT1G66090 // AT1G61360 // AT1G43910 
GO:0016757	F	transferase activity, transferring glycosyl groups	5	275	544	37767	0.36	1	// AT5G38010 // AT4G31780 // AT2G22930 // AT3G62720 // AT5G59580 
GO:0032553	F	ribonucleotide binding	7	275	1631	37767	0.95	1	// AT3G42670 // AT1G06400 // AT1G09970 // AT1G72540 // AT1G66090 // AT1G61360 // AT1G43910 
GO:0016798	F	hydrolase activity, acting on glycosyl bonds	6	275	526	37767	0.19	1	// AT1G65310 // AT4G25810 // AT3G04010 // AT3G55430 // AT4G30280 // AT2G27500 
GO:0000166	F	nucleotide binding	10	275	2267	37767	0.97	1	// AT1G09970 // AT4G39880 // AT1G24530 // AT3G42670 // AT1G07360 // AT1G06400 // AT1G66090 // AT1G72540 // AT1G61360 // AT1G43910 
GO:0016491	F	oxidoreductase activity	14	275	1463	37767	0.18	1	// AT2G41510 // AT4G25100 // AT5G38710 // AT5G43890 // AT2G29720 // AT3G59710 // AT2G27690 // AT1G02400 // AT4G29670 // AT5G21105 // AT1G17745 // AT3G22400 // AT1G19570 // AT2G06050 
GO:0016874	F	ligase activity	5	275	564	37767	0.39	1	// AT1G60190 // AT5G41700 // AT2G35930 // AT1G29340 // AT3G52450 
GO:0016829	F	lyase activity	5	275	430	37767	0.21	1	// AT4G08040 // AT5G22630 // AT3G51450 // AT4G37770 // AT5G42650 
GO:0043167	F	ion binding	22	275	2087	37767	0.055	1	// AT1G28050 // AT1G18210 // AT1G27730 // AT2G27500 // AT1G60190 // AT5G21105 // AT1G20823 // AT3G04010 // AT3G55430 // AT2G41410 // AT3G15353 // AT1G51090 // AT5G24270 // AT1G76650 // AT5G43620 // AT3G56090 // AT2G21500 // AT1G07360 // AT3G62690 // AT5G01600 // AT3G16720 // AT2G44578 
GO:0022891	F	substrate-specific transmembrane transporter activity	10	275	908	37767	0.13	1	// AT5G17850 // AT1G60960 // AT5G15240 // AT1G16370 // AT4G24570 // AT4G05120 // AT1G57990 // AT1G78560 // AT2G22500 // AT1G59870 
GO:0016773	F	phosphotransferase activity, alcohol group as acceptor	6	275	1154	37767	0.85	1	// AT1G09970 // AT1G72540 // AT1G26270 // AT1G61360 // AT2G30360 // AT5G63770 
GO:0005515	F	protein binding	28	275	2944	37767	0.091	1	// AT1G33610 // AT2G34930 // AT5G54770 // AT4G35900 // AT2G24600 // AT5G54710 // AT1G09070 // AT5G27000 // AT5G41700 // AT2G21510 // AT5G26920 // AT1G60190 // AT3G16770 // AT1G72416 // AT1G20823 // AT2G47110 // AT5G54720 // AT3G16720 // AT3G15210 // AT4G04770 // AT1G20450 // AT3G52400 // AT2G21500 // AT2G15760 // AT3G62690 // AT4G29350 // AT5G03960 // AT2G44578 
GO:0005488	F	binding	94	275	11258	37767	0.066	1	// AT1G24530 // AT2G34930 // AT4G24570 // AT4G35900 // AT1G65390 // AT1G18210 // AT1G25560 // AT5G52020 // AT1G12610 // AT3G15210 // AT1G60190 // AT2G47110 // AT4G25470 // AT4G04770 // AT1G20450 // AT4G17230 // AT1G76650 // AT5G43620 // AT3G56090 // AT1G31290 // AT3G48520 // AT3G50260 // AT3G52400 // AT5G03960 // AT5G01090 // AT4G37260 // AT3G57540 // AT5G64750 // AT5G54710 // AT1G61360 // AT2G45820 // AT5G27000 // AT5G26920 // AT5G41700 // AT3G16770 // AT1G20823 // AT3G42670 // AT3G04010 // AT1G50520 // AT2G27690 // AT2G41410 // AT5G54720 // AT1G79430 // AT4G39880 // AT1G07360 // AT2G21500 // AT2G15760 // AT3G62690 // AT5G01600 // AT3G02840 // AT5G47220 // AT1G63030 // AT1G33610 // AT1G28050 // AT1G51090 // AT3G55430 // AT1G43910 // AT4G32800 // AT5G42650 // AT5G67300 // AT2G21510 // AT4G24660 // AT1G12090 // AT5G25810 // AT1G06400 // AT3G15353 // AT1G09970 // AT2G27500 // AT5G52320 // AT5G24270 // AT1G17820 // AT4G29350 // AT2G44578 // AT1G32640 // AT5G22250 // AT5G54770 // AT1G66090 // AT4G34410 // AT2G23290 // AT2G24600 // AT3G44260 // AT1G09070 // AT1G27730 // AT1G74930 // AT1G72416 // AT5G21105 // AT4G01250 // AT3G16720 // AT4G31800 // AT3G59710 // AT5G10770 // AT1G72540 // AT1G13260 // AT2G22500 
GO:0003676	F	nucleic acid binding	35	275	4842	37767	0.55	1	// AT5G47220 // AT1G63030 // AT1G32640 // AT5G22250 // AT1G28050 // AT4G35900 // AT4G34410 // AT3G50260 // AT2G23290 // AT5G64750 // AT2G45820 // AT4G24660 // AT3G44260 // AT5G10770 // AT4G32800 // AT1G25560 // AT5G67300 // AT5G52020 // AT1G12610 // AT1G74930 // AT3G15210 // AT3G16770 // AT5G25810 // AT3G42670 // AT4G25470 // AT4G01250 // AT1G79430 // AT1G27730 // AT4G31800 // AT4G17230 // AT1G07360 // AT1G31290 // AT3G57540 // AT1G13260 // AT4G37260 
GO:0001883	F	purine nucleoside binding	6	275	1465	37767	0.96	1	// AT3G42670 // AT1G09970 // AT1G72540 // AT1G66090 // AT1G61360 // AT1G43910 
GO:0001882	F	nucleoside binding	6	275	1465	37767	0.96	1	// AT3G42670 // AT1G09970 // AT1G72540 // AT1G66090 // AT1G61360 // AT1G43910 
GO:0016462	F	pyrophosphatase activity	8	275	832	37767	0.26	1	// AT3G42670 // AT3G62150 // AT4G04770 // AT1G66090 // AT1G31770 // AT1G43910 // AT5G27000 // AT1G59870 
GO:0019787	F	small conjugating protein ligase activity	5	275	336	37767	0.1	1	// AT1G60190 // AT5G41700 // AT2G35930 // AT1G29340 // AT3G52450 
GO:0032559	F	adenyl ribonucleotide binding	6	275	1384	37767	0.94	1	// AT3G42670 // AT1G09970 // AT1G72540 // AT1G66090 // AT1G61360 // AT1G43910 
GO:0008324	F	cation transmembrane transporter activity	5	275	503	37767	0.31	1	// AT5G17850 // AT1G59870 // AT1G78560 // AT1G16370 // AT1G60960 
GO:0017111	F	nucleoside-triphosphatase activity	8	275	792	37767	0.22	1	// AT3G42670 // AT3G62150 // AT4G04770 // AT1G66090 // AT1G31770 // AT1G43910 // AT5G27000 // AT1G59870 
GO:0046872	F	metal ion binding	19	275	1997	37767	0.14	1	// AT2G44578 // AT1G18210 // AT5G24270 // AT1G76650 // AT5G43620 // AT3G56090 // AT2G21500 // AT1G28050 // AT2G41410 // AT1G60190 // AT1G07360 // AT3G62690 // AT5G01600 // AT3G15353 // AT3G16720 // AT5G21105 // AT1G20823 // AT1G51090 // AT1G27730 
GO:0046914	F	transition metal ion binding	14	275	1618	37767	0.29	1	// AT2G44578 // AT1G27730 // AT1G07360 // AT5G43620 // AT3G56090 // AT2G21500 // AT1G28050 // AT1G60190 // AT3G62690 // AT5G01600 // AT3G15353 // AT3G16720 // AT5G21105 // AT1G20823 
GO:0044464	C	cell part	154	275	15217	37767	1.2e-07	8.9e-06	// AT1G65310 // AT1G24530 // AT2G34930 // AT2G47450 // AT1G78110 // AT4G35900 // AT2G14900 // AT1G16370 // AT5G54710 // AT1G74930 // AT1G61260 // AT1G18210 // AT4G14746 // AT5G52020 // AT1G55265 // AT3G15210 // AT1G60190 // AT5G56980 // AT5G62520 // AT5G15240 // AT5G65280 // AT5G48540 // AT1G60960 // AT2G47110 // AT3G54200 // AT4G25470 // AT4G04770 // AT1G20450 // AT3G13720 // AT5G43620 // AT3G56090 // AT1G03950 // AT3G52400 // AT5G01090 // AT4G35985 // AT2G35930 // AT2G30020 // AT3G54020 // AT1G29395 // AT5G35735 // AT5G64750 // AT1G61360 // AT2G45820 // AT1G19570 // AT4G36500 // AT5G41700 // AT3G16770 // AT2G29450 // AT4G29670 // AT5G21020 // AT1G35140 // AT1G11960 // AT4G05070 // AT3G42670 // AT3G27830 // AT3G04010 // AT2G22170 // AT2G27690 // AT1G11050 // AT1G29670 // AT4G23930 // AT2G41410 // AT1G79430 // AT4G39880 // AT2G30870 // AT2G22930 // AT1G22570 // AT2G21500 // AT2G15760 // AT5G67300 // AT2G28910 // AT5G01600 // AT3G51660 // AT3G04640 // AT5G47220 // AT1G33610 // AT1G09950 // AT4G31780 // AT2G23670 // AT1G28050 // AT5G62350 // AT3G55430 // AT1G61890 // AT2G18690 // AT1G43910 // AT3G17800 // AT1G59870 // AT3G48690 // AT4G32800 // AT5G42650 // AT2G40380 // AT1G78560 // AT5G55930 // AT4G34410 // AT3G25770 // AT5G42570 // AT3G11120 // AT3G55940 // AT3G50120 // AT3G23550 // AT2G47400 // AT5G22630 // AT5G28490 // AT1G11670 // AT4G24570 // AT1G66090 // AT2G27500 // AT4G25100 // AT5G51720 // AT5G24270 // AT5G15970 // AT2G01340 // AT5G49280 // AT3G51450 // AT1G17820 // AT4G29350 // AT2G44578 // AT5G03210 // AT1G07135 // AT5G17460 // AT5G22250 // AT5G54770 // AT4G36010 // AT5G19240 // AT3G50260 // AT3G44260 // AT1G17745 // AT1G09070 // AT1G27730 // AT3G52450 // AT4G21570 // AT1G27130 // AT3G62690 // AT4G12730 // AT5G21105 // AT2G41510 // AT2G23120 // AT5G56760 // AT2G25250 // AT1G30360 // AT1G31770 // AT5G52050 // AT5G17850 // AT4G31800 // AT2G19570 // AT3G59710 // AT4G16140 // AT5G64310 // AT1G72540 // AT1G57990 // AT1G51760 // AT1G13260 // AT3G45310 // AT2G22500 
GO:0005623	C	cell	154	275	15217	37767	1.2e-07	8.9e-06	// AT1G65310 // AT1G24530 // AT2G34930 // AT2G47450 // AT1G78110 // AT4G35900 // AT2G14900 // AT1G16370 // AT5G54710 // AT1G74930 // AT1G61260 // AT1G18210 // AT4G14746 // AT5G52020 // AT1G55265 // AT3G15210 // AT1G60190 // AT5G56980 // AT5G62520 // AT5G15240 // AT5G65280 // AT5G48540 // AT1G60960 // AT2G47110 // AT3G54200 // AT4G25470 // AT4G04770 // AT1G20450 // AT3G13720 // AT5G43620 // AT3G56090 // AT1G03950 // AT3G52400 // AT5G01090 // AT4G35985 // AT2G35930 // AT2G30020 // AT3G54020 // AT1G29395 // AT5G35735 // AT5G64750 // AT1G61360 // AT2G45820 // AT1G19570 // AT4G36500 // AT5G41700 // AT3G16770 // AT2G29450 // AT4G29670 // AT5G21020 // AT1G35140 // AT1G11960 // AT4G05070 // AT3G42670 // AT3G27830 // AT3G04010 // AT2G22170 // AT2G27690 // AT1G11050 // AT1G29670 // AT4G23930 // AT2G41410 // AT1G79430 // AT4G39880 // AT2G30870 // AT2G22930 // AT1G22570 // AT2G21500 // AT2G15760 // AT5G67300 // AT2G28910 // AT5G01600 // AT3G51660 // AT3G04640 // AT5G47220 // AT1G33610 // AT1G09950 // AT4G31780 // AT2G23670 // AT1G28050 // AT5G62350 // AT3G55430 // AT1G61890 // AT2G18690 // AT1G43910 // AT3G17800 // AT1G59870 // AT3G48690 // AT4G32800 // AT5G42650 // AT2G40380 // AT1G78560 // AT5G55930 // AT4G34410 // AT3G25770 // AT5G42570 // AT3G11120 // AT3G55940 // AT3G50120 // AT3G23550 // AT2G47400 // AT5G22630 // AT5G28490 // AT1G11670 // AT4G24570 // AT1G66090 // AT2G27500 // AT4G25100 // AT5G51720 // AT5G24270 // AT5G15970 // AT2G01340 // AT5G49280 // AT3G51450 // AT1G17820 // AT4G29350 // AT2G44578 // AT5G03210 // AT1G07135 // AT5G17460 // AT5G22250 // AT5G54770 // AT4G36010 // AT5G19240 // AT3G50260 // AT3G44260 // AT1G17745 // AT1G09070 // AT1G27730 // AT3G52450 // AT4G21570 // AT1G27130 // AT3G62690 // AT4G12730 // AT5G21105 // AT2G41510 // AT2G23120 // AT5G56760 // AT2G25250 // AT1G30360 // AT1G31770 // AT5G52050 // AT5G17850 // AT4G31800 // AT2G19570 // AT3G59710 // AT4G16140 // AT5G64310 // AT1G72540 // AT1G57990 // AT1G51760 // AT1G13260 // AT3G45310 // AT2G22500 
GO:0031225	C	anchored to membrane	11	275	272	37767	7.8e-06	0.00039	// AT3G04640 // AT1G07135 // AT4G14746 // AT3G04010 // AT5G49280 // AT4G36010 // AT3G54200 // AT4G12730 // AT4G16140 // AT2G27500 // AT5G64310 
GO:0016020	C	membrane	51	275	4068	37767	9.2e-05	0.0034	// AT3G04640 // AT1G24530 // AT4G31780 // AT1G78110 // AT4G36010 // AT5G35735 // AT1G16370 // AT1G61890 // AT2G18690 // AT2G45820 // AT1G31770 // AT1G59870 // AT1G18210 // AT4G14746 // AT1G78560 // AT5G55930 // AT3G62690 // AT5G15240 // AT5G65280 // AT4G12730 // AT3G55940 // AT1G07135 // AT1G11960 // AT2G22170 // AT1G60960 // AT3G04010 // AT2G23120 // AT2G41410 // AT1G11670 // AT3G54200 // AT1G30360 // AT4G24570 // AT3G23550 // AT1G66090 // AT5G52050 // AT2G27500 // AT1G20450 // AT5G17850 // AT5G42570 // AT2G01340 // AT1G22570 // AT3G52400 // AT2G21500 // AT1G29395 // AT5G49280 // AT4G16140 // AT2G15760 // AT1G03950 // AT5G64310 // AT1G57990 // AT2G22500 
GO:0005886	C	plasma membrane	20	275	1456	37767	0.0056	0.17	// AT1G11960 // AT2G21500 // AT1G18210 // AT1G60960 // AT1G24530 // AT2G01340 // AT3G52400 // AT2G23120 // AT1G78110 // AT2G41410 // AT2G15760 // AT3G55940 // AT5G35735 // AT3G54200 // AT1G30360 // AT4G12730 // AT5G42570 // AT2G45820 // AT2G27500 // AT1G59870 
GO:0031224	C	intrinsic to membrane	13	275	806	37767	0.0071	0.18	// AT3G04640 // AT1G07135 // AT5G17850 // AT4G14746 // AT4G16140 // AT3G04010 // AT5G49280 // AT4G36010 // AT3G54200 // AT4G12730 // AT1G66090 // AT2G27500 // AT5G64310 
GO:0043231	C	intracellular membrane-bounded organelle	70	275	7615	37767	0.02	0.27	// AT5G47220 // AT5G22630 // AT1G29670 // AT1G09070 // AT2G47450 // AT4G31780 // AT2G23670 // AT5G54770 // AT5G17460 // AT2G25250 // AT1G66090 // AT4G35900 // AT1G79430 // AT5G51720 // AT2G30020 // AT1G17745 // AT1G74930 // AT3G44260 // AT1G19570 // AT1G59870 // AT1G18210 // AT1G27730 // AT5G42650 // AT2G40380 // AT5G52020 // AT1G55265 // AT4G36500 // AT5G64750 // AT4G25470 // AT5G41700 // AT3G16770 // AT3G17800 // AT4G29670 // AT3G13720 // AT3G25770 // AT5G22250 // AT3G54020 // AT4G25100 // AT4G05070 // AT2G47400 // AT3G42670 // AT3G27830 // AT5G28490 // AT2G41510 // AT2G22170 // AT5G62520 // AT1G72540 // AT5G67300 // AT3G15210 // AT4G24570 // AT4G32800 // AT1G78560 // AT2G27500 // AT4G04770 // AT1G20450 // AT4G31800 // AT5G42570 // AT1G13260 // AT3G56090 // AT1G29395 // AT5G15970 // AT1G03950 // AT3G50260 // AT5G01600 // AT2G28910 // AT4G34410 // AT1G51760 // AT3G51660 // AT4G35985 // AT2G22500 
GO:0044424	C	intracellular part	84	275	9302	37767	0.015	0.27	// AT5G47220 // AT5G22630 // AT1G29670 // AT1G09070 // AT2G47450 // AT4G31780 // AT2G23670 // AT5G54770 // AT5G17460 // AT2G25250 // AT1G66090 // AT4G35900 // AT1G79430 // AT5G24270 // AT1G27730 // AT2G30020 // AT1G17745 // AT1G74930 // AT3G44260 // AT1G19570 // AT1G59870 // AT5G41700 // AT3G48690 // AT1G18210 // AT4G39880 // AT3G52450 // AT5G42650 // AT2G40380 // AT5G52020 // AT1G55265 // AT4G36500 // AT5G64750 // AT1G27130 // AT1G60190 // AT3G16770 // AT2G29450 // AT4G29670 // AT5G42570 // AT3G13720 // AT3G25770 // AT5G22250 // AT3G54020 // AT3G17800 // AT4G05070 // AT2G47400 // AT3G42670 // AT3G27830 // AT5G28490 // AT2G41510 // AT2G22170 // AT2G47110 // AT5G62520 // AT4G25470 // AT5G56760 // AT1G72540 // AT2G30870 // AT5G67300 // AT3G15210 // AT4G24570 // AT4G32800 // AT1G78560 // AT2G27500 // AT4G04770 // AT4G34410 // AT1G20450 // AT5G51720 // AT4G31800 // AT2G19570 // AT1G13260 // AT3G56090 // AT2G35930 // AT1G29395 // AT5G15970 // AT3G11120 // AT4G25100 // AT1G03950 // AT3G50260 // AT5G01600 // AT2G28910 // AT4G29350 // AT1G51760 // AT3G51660 // AT4G35985 // AT2G22500 
GO:0043229	C	intracellular organelle	74	275	8149	37767	0.021	0.27	// AT5G47220 // AT5G22630 // AT1G29670 // AT1G09070 // AT2G47450 // AT4G31780 // AT2G23670 // AT5G54770 // AT5G17460 // AT2G25250 // AT1G66090 // AT4G35900 // AT1G79430 // AT5G51720 // AT1G27730 // AT2G30020 // AT1G17745 // AT1G74930 // AT3G44260 // AT1G19570 // AT1G59870 // AT1G18210 // AT4G39880 // AT5G42650 // AT2G40380 // AT5G52020 // AT1G55265 // AT4G36500 // AT5G64750 // AT4G25470 // AT5G41700 // AT3G16770 // AT3G17800 // AT4G29670 // AT3G13720 // AT3G25770 // AT5G22250 // AT3G54020 // AT4G25100 // AT4G05070 // AT2G47400 // AT3G42670 // AT3G27830 // AT5G28490 // AT2G41510 // AT2G22170 // AT2G47110 // AT5G62520 // AT1G72540 // AT5G67300 // AT3G15210 // AT4G24570 // AT4G32800 // AT1G78560 // AT2G27500 // AT4G04770 // AT4G34410 // AT1G20450 // AT4G31800 // AT5G42570 // AT1G13260 // AT3G56090 // AT1G29395 // AT5G15970 // AT3G11120 // AT1G03950 // AT3G50260 // AT5G01600 // AT2G28910 // AT4G29350 // AT1G51760 // AT3G51660 // AT4G35985 // AT2G22500 
GO:0043227	C	membrane-bounded organelle	70	275	7622	37767	0.02	0.27	// AT5G47220 // AT5G22630 // AT1G29670 // AT1G09070 // AT2G47450 // AT4G31780 // AT2G23670 // AT5G54770 // AT5G17460 // AT2G25250 // AT1G66090 // AT4G35900 // AT1G79430 // AT5G51720 // AT2G30020 // AT1G17745 // AT1G74930 // AT3G44260 // AT1G19570 // AT1G59870 // AT1G18210 // AT1G27730 // AT5G42650 // AT2G40380 // AT5G52020 // AT1G55265 // AT4G36500 // AT5G64750 // AT4G25470 // AT5G41700 // AT3G16770 // AT3G17800 // AT4G29670 // AT3G13720 // AT3G25770 // AT5G22250 // AT3G54020 // AT4G25100 // AT4G05070 // AT2G47400 // AT3G42670 // AT3G27830 // AT5G28490 // AT2G41510 // AT2G22170 // AT5G62520 // AT1G72540 // AT5G67300 // AT3G15210 // AT4G24570 // AT4G32800 // AT1G78560 // AT2G27500 // AT4G04770 // AT1G20450 // AT4G31800 // AT5G42570 // AT1G13260 // AT3G56090 // AT1G29395 // AT5G15970 // AT1G03950 // AT3G50260 // AT5G01600 // AT2G28910 // AT4G34410 // AT1G51760 // AT3G51660 // AT4G35985 // AT2G22500 
GO:0043226	C	organelle	74	275	8155	37767	0.022	0.27	// AT5G47220 // AT5G22630 // AT1G29670 // AT1G09070 // AT2G47450 // AT4G31780 // AT2G23670 // AT5G54770 // AT5G17460 // AT2G25250 // AT1G66090 // AT4G35900 // AT1G79430 // AT5G51720 // AT1G27730 // AT2G30020 // AT1G17745 // AT1G74930 // AT3G44260 // AT1G19570 // AT1G59870 // AT1G18210 // AT4G39880 // AT5G42650 // AT2G40380 // AT5G52020 // AT1G55265 // AT4G36500 // AT5G64750 // AT4G25470 // AT5G41700 // AT3G16770 // AT3G17800 // AT4G29670 // AT3G13720 // AT3G25770 // AT5G22250 // AT3G54020 // AT4G25100 // AT4G05070 // AT2G47400 // AT3G42670 // AT3G27830 // AT5G28490 // AT2G41510 // AT2G22170 // AT2G47110 // AT5G62520 // AT1G72540 // AT5G67300 // AT3G15210 // AT4G24570 // AT4G32800 // AT1G78560 // AT2G27500 // AT4G04770 // AT4G34410 // AT1G20450 // AT4G31800 // AT5G42570 // AT1G13260 // AT3G56090 // AT1G29395 // AT5G15970 // AT3G11120 // AT1G03950 // AT3G50260 // AT5G01600 // AT2G28910 // AT4G29350 // AT1G51760 // AT3G51660 // AT4G35985 // AT2G22500 
GO:0005622	C	intracellular	86	275	9671	37767	0.021	0.27	// AT2G47450 // AT4G35900 // AT1G27130 // AT1G18210 // AT4G39880 // AT5G52020 // AT1G55265 // AT2G27500 // AT1G60190 // AT2G19570 // AT2G47110 // AT4G25470 // AT4G04770 // AT1G20450 // AT5G43620 // AT3G56090 // AT1G03950 // AT4G35985 // AT2G30020 // AT5G51720 // AT5G64750 // AT1G17745 // AT1G19570 // AT4G36500 // AT5G41700 // AT3G16770 // AT2G29450 // AT4G29670 // AT3G13720 // AT3G54020 // AT4G05070 // AT3G42670 // AT3G27830 // AT2G22170 // AT1G79430 // AT3G11120 // AT2G30870 // AT5G67300 // AT2G28910 // AT5G01600 // AT3G51660 // AT5G47220 // AT4G31780 // AT2G23670 // AT1G28050 // AT1G29670 // AT3G17800 // AT1G59870 // AT3G48690 // AT4G32800 // AT5G42650 // AT2G40380 // AT4G34410 // AT3G25770 // AT2G47400 // AT5G22630 // AT5G28490 // AT4G24570 // AT3G15210 // AT4G25100 // AT5G24270 // AT5G15970 // AT2G35930 // AT4G29350 // AT5G17460 // AT5G22250 // AT5G54770 // AT1G66090 // AT3G50260 // AT3G44260 // AT1G09070 // AT1G27730 // AT3G52450 // AT1G74930 // AT5G62520 // AT2G41510 // AT5G56760 // AT2G25250 // AT1G78560 // AT4G31800 // AT5G42570 // AT1G29395 // AT1G72540 // AT1G51760 // AT1G13260 // AT2G22500 
GO:0005737	C	cytoplasm	63	275	6822	37767	0.025	0.29	// AT5G22630 // AT1G29670 // AT1G09070 // AT2G47450 // AT4G31780 // AT2G23670 // AT5G54770 // AT5G17460 // AT4G25100 // AT1G66090 // AT5G51720 // AT2G30020 // AT1G17745 // AT1G19570 // AT1G59870 // AT3G48690 // AT1G18210 // AT4G39880 // AT3G52450 // AT5G42650 // AT2G40380 // AT5G52020 // AT1G55265 // AT4G36500 // AT1G27130 // AT5G41700 // AT2G28910 // AT2G29450 // AT4G29670 // AT3G13720 // AT3G25770 // AT3G54020 // AT3G17800 // AT4G05070 // AT2G47400 // AT2G30870 // AT3G27830 // AT2G41510 // AT2G22170 // AT2G47110 // AT5G62520 // AT1G72540 // AT5G56760 // AT2G25250 // AT4G24570 // AT1G78560 // AT2G27500 // AT4G04770 // AT1G20450 // AT2G19570 // AT5G42570 // AT3G56090 // AT2G35930 // AT1G29395 // AT5G15970 // AT3G11120 // AT1G03950 // AT5G01600 // AT4G29350 // AT1G51760 // AT3G51660 // AT4G35985 // AT2G22500 
GO:0044425	C	membrane part	16	275	1360	37767	0.043	0.46	// AT3G04640 // AT1G07135 // AT5G17850 // AT4G14746 // AT1G24530 // AT4G16140 // AT3G04010 // AT5G49280 // AT4G36010 // AT1G03950 // AT3G54200 // AT5G65280 // AT4G12730 // AT1G66090 // AT2G27500 // AT5G64310 
GO:0009507	C	chloroplast	27	275	2740	37767	0.07	0.65	// AT2G30020 // AT2G47450 // AT4G31780 // AT2G23670 // AT5G54770 // AT1G66090 // AT5G51720 // AT1G29670 // AT1G17745 // AT3G17800 // AT1G59870 // AT5G42650 // AT5G52020 // AT4G29670 // AT4G05070 // AT2G47400 // AT5G22630 // AT2G22170 // AT2G25250 // AT1G78560 // AT4G04770 // AT4G25100 // AT3G56090 // AT1G29395 // AT5G01600 // AT1G72540 // AT4G35985 
GO:0009536	C	plastid	29	275	2965	37767	0.066	0.65	// AT2G30020 // AT2G47450 // AT4G31780 // AT2G23670 // AT5G54770 // AT1G66090 // AT5G51720 // AT1G29670 // AT1G17745 // AT3G17800 // AT1G59870 // AT5G42650 // AT5G52020 // AT3G25770 // AT4G29670 // AT4G05070 // AT2G47400 // AT5G22630 // AT3G27830 // AT2G22170 // AT2G25250 // AT1G78560 // AT4G04770 // AT4G25100 // AT3G56090 // AT1G29395 // AT5G01600 // AT1G72540 // AT4G35985 
