GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0016741	F	transferase activity, transferring one-carbon groups	7	1357	275	37767	0.86	1	// AT1G76790 // AT3G21950 // AT5G10830 // AT1G19340 // AT5G04370 // AT5G50240 // AT5G55250 
GO:0016746	F	transferase activity, transferring acyl groups	15	1357	324	37767	0.2	1	// AT5G48880 // AT1G65450 // AT1G03495 // AT3G52280 // AT4G29540 // AT3G10280 // AT1G02390 // AT1G04010 // AT1G03940 // AT3G29590 // AT4G37580 // AT2G25150 // AT1G78690 // AT2G46720 // AT1G78990 
GO:0016747	F	transferase activity, transferring acyl groups other than amino-acyl groups	15	1357	290	37767	0.11	1	// AT5G48880 // AT1G65450 // AT1G03495 // AT3G52280 // AT4G29540 // AT3G10280 // AT1G02390 // AT1G04010 // AT1G03940 // AT3G29590 // AT4G37580 // AT2G25150 // AT1G78690 // AT2G46720 // AT1G78990 
GO:0016209	F	antioxidant activity	7	1357	150	37767	0.3	1	// AT4G25090 // AT2G35380 // AT3G17070 // AT1G19550 // AT2G48150 // AT4G11600 // AT1G75270 
GO:0016798	F	hydrolase activity, acting on glycosyl bonds	24	1357	526	37767	0.15	1	// AT3G44990 // AT4G09020 // AT1G02460 // AT3G62750 // AT3G47050 // AT4G34060 // AT4G38650 // AT3G15800 // AT4G21760 // AT4G34860 // AT2G43580 // AT1G48100 // AT5G41870 // AT4G27820 // AT4G38300 // AT4G39010 // AT3G04010 // AT2G32990 // AT1G03310 // AT3G45940 // AT5G24318 // AT2G32290 // AT5G66460 // AT1G55740 
GO:0016298	F	lipase activity	8	1357	161	37767	0.23	1	// AT1G28610 // AT1G06800 // AT3G62590 // AT1G45201 // AT1G71250 // AT1G28570 // AT2G31100 // AT3G55940 
GO:0020037	F	heme binding	5	1357	97	37767	0.28	1	// AT1G66540 // AT2G35380 // AT2G12190 // AT3G44970 // AT3G17070 
GO:0022890	F	inorganic cation transmembrane transporter activity	6	1357	228	37767	0.82	1	// AT2G31910 // AT3G46900 // AT3G53720 // AT3G08560 // AT1G70300 // AT3G05030 
GO:0019001	F	guanyl nucleotide binding	6	1357	249	37767	0.88	1	// AT1G72660 // AT3G12915 // AT1G76720 // AT3G09910 // AT1G33970 // AT1G76820 
GO:0004857	F	enzyme inhibitor activity	8	1357	173	37767	0.29	1	// AT2G47670 // AT3G17130 // AT3G19150 // AT1G73330 // AT1G23200 // AT1G47960 // AT1G48020 // AT3G24810 
GO:0016706	F	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	5	1357	95	37767	0.27	1	// AT4G22880 // AT3G51240 // AT5G63595 // AT4G25600 // AT1G78440 
GO:0032561	F	guanyl ribonucleotide binding	6	1357	249	37767	0.88	1	// AT1G72660 // AT3G12915 // AT1G76720 // AT3G09910 // AT1G33970 // AT1G76820 
GO:0016667	F	oxidoreductase activity, acting on sulfur group of donors	7	1357	109	37767	0.11	1	// AT4G04810 // AT5G61640 // AT4G33040 // AT2G47880 // AT1G19550 // AT2G41330 // AT1G75270 
GO:0005516	F	calmodulin binding	9	1357	231	37767	0.45	1	// AT2G43120 // AT4G25800 // AT1G77920 // AT5G26920 // AT5G54250 // AT1G50590 // AT5G48570 // AT3G59220 // AT2G46240 
GO:0005515	F	protein binding	113	1357	2944	37767	0.25	1	// AT5G41315 // AT5G03180 // AT4G35900 // AT5G07880 // AT2G01150 // AT1G76790 // AT1G69270 // AT5G41400 // AT3G05660 // AT1G60190 // AT4G10780 // AT5G10370 // AT4G17680 // AT5G45770 // AT2G47350 // AT2G06005 // AT2G43120 // AT4G25800 // AT5G27420 // AT1G52040 // AT5G54250 // AT1G62370 // AT1G60610 // AT4G03010 // AT2G22010 // AT3G46620 // AT1G77920 // AT5G59000 // AT3G13030 // AT3G30460 // AT4G23920 // AT3G56450 // AT1G24580 // AT3G27070 // AT5G26920 // AT5G38070 // AT1G20823 // AT5G18260 // AT3G13020 // AT3G57530 // AT3G09550 // AT2G37580 // AT5G37440 // AT1G70140 // AT5G15500 // AT1G72070 // AT5G46670 // AT4G13810 // AT5G54720 // AT3G19150 // AT3G47660 // AT2G21420 // AT2G19610 // AT2G46240 // AT1G20450 // AT4G30370 // AT1G74410 // AT5G59130 // AT1G63750 // AT5G24590 // AT4G02650 // AT1G22290 // AT5G46660 // AT5G54050 // AT4G17770 // AT3G62190 // AT3G14970 // AT2G28900 // AT4G34000 // AT5G37750 // AT4G10600 // AT3G59220 // AT5G45730 // AT5G03200 // AT3G09530 // AT1G48540 // AT3G15210 // AT5G67270 // AT5G43740 // AT3G02300 // AT5G41450 // AT1G45616 // AT1G50590 // AT5G48570 // AT4G03965 // AT1G49720 // AT1G55760 // AT5G60050 // AT4G16940 // AT5G05810 // AT3G45640 // AT1G62310 // AT5G58580 // AT5G45840 // AT1G56300 // AT5G49290 // AT1G73066 // AT5G05400 // AT2G20560 // AT1G65180 // AT2G38185 // AT3G05345 // AT4G19520 // AT5G01520 // AT3G53690 // AT2G17440 // AT1G12280 // AT1G61290 // AT3G11410 // AT3G57680 // AT2G04240 // AT5G01480 // AT5G23240 
GO:0004175	F	endopeptidase activity	9	1357	257	37767	0.58	1	// AT4G33490 // AT2G36305 // AT5G02190 // AT1G02300 // AT4G32940 // AT1G20380 // AT1G73170 // AT1G62710 // AT5G59130 
GO:0016887	F	ATPase activity	17	1357	482	37767	0.56	1	// AT2G34660 // AT5G10370 // AT3G58570 // AT2G42270 // AT4G16680 // AT1G53780 // AT4G01820 // AT3G50940 // AT4G18050 // AT3G08560 // AT3G52310 // AT4G30120 // AT1G73170 // AT2G29940 // AT3G47780 // AT1G03905 // AT1G74310 
GO:0030246	F	carbohydrate binding	6	1357	162	37767	0.53	1	// AT1G11340 // AT2G40840 // AT1G11300 // AT1G11410 // AT2G43580 // AT3G52180 
GO:0016846	F	carbon-sulfur lyase activity	5	1357	59	37767	0.071	1	// AT4G11280 // AT1G64660 // AT1G70560 // AT1G34060 // AT2G28420 
GO:0004674	F	protein serine/threonine kinase activity	30	1357	681	37767	0.16	1	// AT1G67510 // AT2G46070 // AT1G78290 // AT1G77280 // AT1G11410 // AT3G46370 // AT3G45640 // AT5G57565 // AT5G19360 // AT4G25390 // AT4G13190 // AT1G11340 // AT1G69270 // AT4G34500 // AT1G11300 // AT4G33950 // AT1G78530 // AT3G57530 // AT5G45840 // AT1G29720 // AT4G22940 // AT3G20200 // AT3G03770 // AT5G37790 // AT5G53890 // AT4G35030 // AT4G31250 // AT3G14370 // AT3G14720 // AT5G38240 
GO:0004672	F	protein kinase activity	38	1357	953	37767	0.29	1	// AT1G67510 // AT5G46080 // AT2G46070 // AT1G78290 // AT1G73500 // AT1G77280 // AT1G11410 // AT3G46370 // AT3G45640 // AT4G24480 // AT5G57565 // AT5G19360 // AT4G25390 // AT5G14640 // AT1G32320 // AT1G11340 // AT1G69270 // AT4G34500 // AT1G11300 // AT4G33950 // AT1G78530 // AT4G23050 // AT3G57530 // AT5G45840 // AT1G29720 // AT4G22940 // AT5G57610 // AT4G13190 // AT3G20200 // AT3G03770 // AT5G37790 // AT5G53890 // AT4G35030 // AT4G31250 // AT3G14370 // AT1G60630 // AT3G14720 // AT5G38240 
GO:0017111	F	nucleoside-triphosphatase activity	29	1357	792	37767	0.49	1	// AT4G16940 // AT1G66090 // AT1G73170 // AT3G58570 // AT4G16680 // AT1G53780 // AT4G10780 // AT2G29940 // AT1G03905 // AT5G10370 // AT4G24860 // AT1G63750 // AT4G01820 // AT3G50940 // AT1G74310 // AT3G08560 // AT3G52310 // AT4G24170 // AT3G47780 // AT2G42270 // AT2G34660 // AT3G12915 // AT5G41750 // AT4G18050 // AT1G76720 // AT1G76820 // AT4G27360 // AT4G30120 // AT1G24290 
GO:0060089	F	molecular transducer activity	20	1357	422	37767	0.14	1	// AT1G72950 // AT5G58080 // AT1G69270 // AT4G16940 // AT2G40670 // AT1G63750 // AT2G46070 // AT5G53890 // AT2G37670 // AT1G66090 // AT1G72940 // AT1G72920 // AT1G42470 // AT3G45640 // AT4G23050 // AT3G14720 // AT1G72910 // AT1G48870 // AT5G41750 // AT4G19520 
GO:0016627	F	oxidoreductase activity, acting on the CH-CH group of donors	5	1357	93	37767	0.25	1	// AT1G61720 // AT2G38050 // AT1G76680 // AT5G63290 // AT5G16970 
GO:0046873	F	metal ion transmembrane transporter activity	10	1357	168	37767	0.092	1	// AT1G70300 // AT3G46900 // AT1G05300 // AT3G04110 // AT5G37500 // AT2G30080 // AT3G05030 // AT5G54250 // AT4G01840 // AT2G26650 
GO:0004553	F	hydrolase activity, hydrolyzing O-glycosyl compounds	22	1357	476	37767	0.15	1	// AT1G02460 // AT3G62750 // AT3G47050 // AT4G09020 // AT4G38650 // AT3G15800 // AT4G21760 // AT4G34860 // AT2G43580 // AT1G48100 // AT5G41870 // AT4G27820 // AT4G38300 // AT4G39010 // AT3G04010 // AT2G32990 // AT1G03310 // AT3G45940 // AT5G24318 // AT2G32290 // AT5G66460 // AT1G55740 
GO:0015405	F	P-P-bond-hydrolysis-driven transmembrane transporter activity	10	1357	243	37767	0.38	1	// AT2G34660 // AT4G01820 // AT3G27070 // AT4G18050 // AT3G08560 // AT2G28900 // AT3G52310 // AT4G30120 // AT2G29940 // AT3G47780 
GO:0046906	F	tetrapyrrole binding	7	1357	136	37767	0.23	1	// AT2G35380 // AT3G44970 // AT3G22840 // AT1G76570 // AT3G17070 // AT2G12190 // AT1G66540 
GO:0016881	F	acid-amino acid ligase activity	17	1357	364	37767	0.18	1	// AT1G01670 // AT5G18340 // AT1G75440 // AT1G24330 // AT5G27420 // AT2G03160 // AT3G60020 // AT1G60190 // AT3G08700 // AT1G10560 // AT2G28830 // AT2G03560 // AT4G08590 // AT4G04690 // AT5G38070 // AT4G33160 // AT2G01150 
GO:0008168	F	methyltransferase activity	7	1357	273	37767	0.86	1	// AT1G76790 // AT3G21950 // AT5G10830 // AT1G19340 // AT5G04370 // AT5G50240 // AT5G55250 
GO:0042626	F	ATPase activity, coupled to transmembrane movement of substances	8	1357	181	37767	0.33	1	// AT2G34660 // AT4G01820 // AT4G18050 // AT3G08560 // AT3G52310 // AT4G30120 // AT2G29940 // AT3G47780 
GO:0042623	F	ATPase activity, coupled	13	1357	359	37767	0.53	1	// AT2G34660 // AT5G10370 // AT3G58570 // AT4G16680 // AT4G01820 // AT4G18050 // AT3G08560 // AT3G52310 // AT4G30120 // AT1G73170 // AT2G29940 // AT3G47780 // AT2G42270 
GO:0035251	F	UDP-glucosyltransferase activity	6	1357	94	37767	0.13	1	// AT4G02280 // AT5G20280 // AT2G15480 // AT2G36750 // AT5G17050 // AT4G14090 
GO:0005524	F	ATP binding	51	1357	1377	37767	0.43	1	// AT4G22940 // AT1G67510 // AT5G46080 // AT4G16940 // AT1G78290 // AT2G19860 // AT5G10370 // AT1G77280 // AT1G11410 // AT3G46370 // AT1G73170 // AT5G37790 // AT5G57565 // AT4G25390 // AT4G13190 // AT1G11340 // AT4G34500 // AT1G11300 // AT1G53780 // AT1G78530 // AT4G10780 // AT1G03905 // AT3G03900 // AT4G19520 // AT5G45840 // AT4G24860 // AT2G40130 // AT1G29720 // AT3G50940 // AT1G74310 // AT5G67520 // AT3G20200 // AT3G03770 // AT3G52270 // AT4G24170 // AT1G66090 // AT4G16680 // AT2G42270 // AT1G12280 // AT5G04110 // AT5G53890 // AT4G35030 // AT5G43740 // AT5G41750 // AT4G31250 // AT3G58570 // AT1G60630 // AT1G63750 // AT5G38240 // AT1G24290 // AT5G05400 
GO:0005525	F	GTP binding	6	1357	249	37767	0.88	1	// AT1G72660 // AT3G12915 // AT1G76720 // AT3G09910 // AT1G33970 // AT1G76820 
GO:0016301	F	kinase activity	64	1357	1641	37767	0.27	1	// AT5G26570 // AT5G46080 // AT1G67510 // AT2G28250 // AT1G33260 // AT2G46070 // AT4G24480 // AT1G78290 // AT4G33950 // AT1G10760 // AT1G77280 // AT1G11410 // AT3G46370 // AT3G45640 // AT2G40850 // AT5G42810 // AT5G25110 // AT3G61080 // AT4G14580 // AT5G57565 // AT5G03640 // AT4G25390 // AT5G14640 // AT1G32320 // AT1G11340 // AT1G69270 // AT4G34500 // AT1G11300 // AT5G07920 // AT1G55610 // AT3G05660 // AT1G78530 // AT4G23050 // AT5G19360 // AT5G66790 // AT2G19860 // AT4G02410 // AT3G03900 // AT5G45840 // AT1G29720 // AT5G59700 // AT4G22940 // AT5G07180 // AT5G57610 // AT4G31110 // AT5G67520 // AT3G20200 // AT5G38240 // AT4G29180 // AT5G37790 // AT1G73500 // AT2G30040 // AT5G53890 // AT4G35030 // AT4G31250 // AT4G13190 // AT1G60630 // AT1G71697 // AT3G14370 // AT2G41210 // AT3G14720 // AT3G57530 // AT3G03770 // AT3G49160 
GO:0016830	F	carbon-carbon lyase activity	5	1357	141	37767	0.57	1	// AT5G51950 // AT5G06300 // AT5G01320 // AT1G08630 // AT2G22450 
GO:0004601	F	peroxidase activity	5	1357	127	37767	0.48	1	// AT2G48150 // AT4G25090 // AT2G35380 // AT4G11600 // AT3G17070 
GO:0015300	F	solute:solute antiporter activity	6	1357	90	37767	0.12	1	// AT2G31910 // AT1G55720 // AT5G17860 // AT3G53720 // AT1G79900 // AT3G05030 
GO:0008238	F	exopeptidase activity	5	1357	104	37767	0.33	1	// AT4G12910 // AT2G23010 // AT2G23000 // AT5G19740 // AT2G22970 
GO:0008233	F	peptidase activity	17	1357	646	37767	0.92	1	// AT4G33490 // AT2G36305 // AT5G02190 // AT1G20380 // AT2G23010 // AT2G23000 // AT5G19740 // AT4G12910 // AT4G32940 // AT2G22970 // AT3G57680 // AT4G20070 // AT1G02300 // AT5G22860 // AT1G62710 // AT1G73170 // AT5G59130 
GO:0008236	F	serine-type peptidase activity	9	1357	186	37767	0.24	1	// AT1G20380 // AT2G23010 // AT2G23000 // AT4G12910 // AT2G22970 // AT3G57680 // AT5G22860 // AT1G73170 // AT5G59130 
GO:0051082	F	unfolded protein binding	5	1357	93	37767	0.25	1	// AT2G20560 // AT1G72070 // AT5G37440 // AT5G37750 // AT5G23240 
GO:0017171	F	serine hydrolase activity	9	1357	186	37767	0.24	1	// AT1G20380 // AT2G23010 // AT2G23000 // AT4G12910 // AT2G22970 // AT3G57680 // AT5G22860 // AT1G73170 // AT5G59130 
GO:0030554	F	adenyl nucleotide binding	57	1357	1465	37767	0.29	1	// AT4G22940 // AT1G67510 // AT4G25090 // AT5G46080 // AT4G16940 // AT5G51950 // AT5G61290 // AT1G78290 // AT1G66090 // AT5G10370 // AT1G77280 // AT1G11410 // AT3G46370 // AT1G73170 // AT5G37790 // AT5G57565 // AT1G63370 // AT4G25390 // AT4G13190 // AT1G11340 // AT4G34500 // AT1G11300 // AT1G53780 // AT1G78530 // AT4G10780 // AT1G03905 // AT3G03900 // AT4G19520 // AT5G45840 // AT4G24860 // AT2G40130 // AT1G29720 // AT3G50940 // AT1G74310 // AT3G44190 // AT4G35030 // AT5G67520 // AT3G20200 // AT5G38240 // AT3G52270 // AT4G24170 // AT2G19860 // AT4G16680 // AT2G42270 // AT1G12280 // AT5G04110 // AT5G53890 // AT1G62620 // AT5G43740 // AT5G41750 // AT4G31250 // AT3G58570 // AT1G60630 // AT1G63750 // AT3G03770 // AT1G24290 // AT5G05400 
GO:0004518	F	nuclease activity	9	1357	224	37767	0.42	1	// AT4G13885 // AT1G61470 // AT1G59720 // AT5G22250 // AT1G01880 // AT5G42965 // AT3G44260 // AT4G36050 // AT4G12740 
GO:0022838	F	substrate-specific channel activity	8	1357	151	37767	0.19	1	// AT3G51480 // AT5G37500 // AT5G54250 // AT5G27100 // AT5G49890 // AT3G04110 // AT4G01840 // AT2G26650 
GO:0030234	F	enzyme regulator activity	11	1357	367	37767	0.76	1	// AT2G47670 // AT3G17130 // AT3G19150 // AT1G73500 // AT1G73330 // AT1G23200 // AT1G47960 // AT1G48870 // AT3G07940 // AT1G48020 // AT3G24810 
GO:0016879	F	ligase activity, forming carbon-nitrogen bonds	19	1357	423	37767	0.2	1	// AT1G01670 // AT5G18340 // AT1G75440 // AT1G24330 // AT5G27420 // AT5G37600 // AT2G03160 // AT3G60020 // AT1G60190 // AT3G08700 // AT1G10560 // AT2G28830 // AT2G03560 // AT4G08590 // AT4G04690 // AT5G38070 // AT5G16570 // AT4G33160 // AT2G01150 
GO:0009055	F	electron carrier activity	13	1357	294	37767	0.27	1	// AT2G47880 // AT4G25090 // AT2G35380 // AT1G63370 // AT3G44970 // AT4G33040 // AT1G62620 // AT1G50780 // AT3G17070 // AT3G44190 // AT2G12190 // AT1G66540 // AT2G41330 
GO:0004888	F	transmembrane receptor activity	10	1357	171	37767	0.1	1	// AT1G72950 // AT1G72940 // AT4G16940 // AT1G63750 // AT1G66090 // AT1G72920 // AT1G42470 // AT1G72910 // AT4G19520 // AT5G41750 
GO:0016614	F	oxidoreductase activity, acting on CH-OH group of donors	5	1357	188	37767	0.8	1	// AT5G51950 // AT3G27300 // AT5G42800 // AT5G14700 // AT1G72190 
GO:0016765	F	transferase activity, transferring alkyl or aryl (other than methyl) groups	7	1357	158	37767	0.35	1	// AT2G30870 // AT2G17570 // AT2G29420 // AT1G53680 // AT1G10095 // AT5G17220 // AT4G34650 
GO:0022803	F	passive transmembrane transporter activity	8	1357	152	37767	0.19	1	// AT3G51480 // AT5G37500 // AT5G54250 // AT5G27100 // AT5G49890 // AT3G04110 // AT4G01840 // AT2G26650 
GO:0019787	F	small conjugating protein ligase activity	17	1357	336	37767	0.11	1	// AT1G01670 // AT5G18340 // AT1G75440 // AT1G24330 // AT5G27420 // AT2G03160 // AT3G60020 // AT1G60190 // AT3G08700 // AT1G10560 // AT2G28830 // AT2G03560 // AT4G08590 // AT4G04690 // AT5G38070 // AT4G33160 // AT2G01150 
GO:0043492	F	ATPase activity, coupled to movement of substances	8	1357	181	37767	0.33	1	// AT2G34660 // AT4G01820 // AT4G18050 // AT3G08560 // AT3G52310 // AT4G30120 // AT2G29940 // AT3G47780 
GO:0004722	F	protein serine/threonine phosphatase activity	12	1357	207	37767	0.081	1	// AT4G36350 // AT1G67820 // AT5G59220 // AT5G27930 // AT4G26080 // AT2G39840 // AT3G62260 // AT3G63320 // AT3G10150 // AT3G11410 // AT2G30020 // AT1G07430 
GO:0016462	F	pyrophosphatase activity	32	1357	832	37767	0.38	1	// AT1G28960 // AT4G16940 // AT1G66090 // AT1G73170 // AT3G58570 // AT4G16680 // AT1G53780 // AT4G10780 // AT2G29940 // AT1G03905 // AT5G10370 // AT4G24860 // AT1G63750 // AT4G01820 // AT3G50940 // AT1G74310 // AT3G08560 // AT3G52310 // AT4G24170 // AT3G47780 // AT2G42270 // AT2G34660 // AT4G25434 // AT3G12915 // AT5G41750 // AT4G18050 // AT1G76720 // AT2G29630 // AT1G76820 // AT4G27360 // AT4G30120 // AT1G24290 
GO:0016820	F	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	8	1357	183	37767	0.34	1	// AT2G34660 // AT4G01820 // AT4G18050 // AT3G08560 // AT3G52310 // AT4G30120 // AT2G29940 // AT3G47780 
GO:0016829	F	lyase activity	15	1357	430	37767	0.58	1	// AT5G06300 // AT1G64660 // AT3G57010 // AT4G11280 // AT5G51950 // AT1G08630 // AT4G20230 // AT5G01320 // AT5G22300 // AT1G72810 // AT1G79460 // AT1G70560 // AT1G34060 // AT2G28420 // AT2G22450 
GO:0015298	F	solute:cation antiporter activity	5	1357	67	37767	0.1	1	// AT3G05030 // AT2G31910 // AT1G55720 // AT5G17860 // AT3G53720 
GO:0003723	F	RNA binding	17	1357	1379	37767	1	1	// AT5G23770 // AT5G41690 // AT1G09140 // AT5G12280 // AT4G02430 // AT3G26932 // AT4G39260 // AT5G06520 // AT3G21100 // AT1G68580 // AT2G22600 // AT2G21660 // AT3G48830 // AT3G63450 // AT4G20920 // AT3G08000 // AT5G51410 
GO:0004872	F	receptor activity	11	1357	212	37767	0.15	1	// AT1G72950 // AT1G72940 // AT4G16940 // AT1G63750 // AT5G53890 // AT1G66090 // AT1G72920 // AT1G42470 // AT1G72910 // AT4G19520 // AT5G41750 
GO:0004871	F	signal transducer activity	20	1357	422	37767	0.14	1	// AT1G72950 // AT5G58080 // AT1G69270 // AT4G16940 // AT2G40670 // AT1G63750 // AT2G46070 // AT5G53890 // AT2G37670 // AT1G66090 // AT1G72940 // AT1G72920 // AT1G42470 // AT3G45640 // AT4G23050 // AT3G14720 // AT1G72910 // AT1G48870 // AT5G41750 // AT4G19520 
GO:0050662	F	coenzyme binding	11	1357	191	37767	0.095	1	// AT4G25090 // AT4G25434 // AT1G72190 // AT1G62620 // AT5G61290 // AT4G27270 // AT3G44190 // AT5G51950 // AT5G01320 // AT1G79440 // AT1G63370 
GO:0050660	F	FAD binding	6	1357	79	37767	0.075	1	// AT4G25090 // AT1G63370 // AT1G62620 // AT5G61290 // AT3G44190 // AT5G51950 
GO:0005198	F	structural molecule activity	5	1357	659	37767	1	1	// AT5G43640 // AT5G39785 // AT3G45020 // AT2G28830 // AT5G15260 
GO:0015036	F	disulfide oxidoreductase activity	5	1357	60	37767	0.075	1	// AT2G47880 // AT4G33040 // AT1G19550 // AT2G41330 // AT1G75270 
GO:0016602	C	CCAAT-binding factor complex	6	1357	29	37767	0.0012	0.34	// AT3G05690 // AT1G30500 // AT1G56170 // AT5G06510 // AT2G34720 // AT1G54160 
GO:0016021	C	integral to membrane	25	1357	395	37767	0.0067	0.63	// AT5G61520 // AT4G04760 // AT5G50800 // AT1G69480 // AT3G20460 // AT1G28230 // AT1G21790 // AT5G24920 // AT1G12480 // AT3G05400 // AT4G36830 // AT5G07600 // AT3G15350 // AT1G05030 // AT1G03550 // AT4G04750 // AT5G18840 // AT3G25013 // AT2G36630 // AT1G34580 // AT4G19645 // AT4G30650 // AT1G76530 // AT4G33905 // AT3G05165 
GO:0016020	C	membrane	175	1357	4068	37767	0.0087	0.63	// AT5G59700 // AT1G33080 // AT1G25520 // AT4G28556 // AT5G64730 // AT5G33290 // AT1G72120 // AT1G72125 // AT5G52450 // AT2G20700 // AT4G31110 // AT1G69270 // AT3G27210 // AT1G15170 // AT4G27270 // AT1G72920 // AT3G28070 // AT1G19750 // AT5G24920 // AT1G48640 // AT2G34660 // AT1G76955 // AT4G36010 // AT3G05400 // AT1G20450 // AT5G20410 // AT5G17700 // AT3G24360 // AT1G72950 // AT3G52310 // AT4G13345 // AT5G42800 // AT5G27420 // AT2G43120 // AT5G25040 // AT3G45660 // AT4G21480 // AT1G03550 // AT2G11810 // AT5G54250 // AT1G69450 // AT4G12070 // AT1G08890 // AT1G78130 // AT4G13800 // AT4G04760 // AT1G79520 // AT3G03520 // AT4G17615 // AT2G33280 // AT5G40210 // AT1G64080 // AT2G36630 // AT1G79710 // AT3G52920 // AT1G28230 // AT3G27070 // AT3G55120 // AT2G17010 // AT3G28050 // AT1G43650 // AT2G34960 // AT3G13620 // AT4G36830 // AT3G04010 // AT1G70140 // AT1G72910 // AT1G54217 // AT1G13930 // AT5G18840 // AT1G42470 // AT1G01590 // AT1G76530 // AT1G63750 // AT4G35300 // AT3G05165 // AT3G04640 // AT4G02650 // AT3G20660 // AT1G43620 // AT5G61520 // AT1G04570 // AT2G37670 // AT5G50800 // AT1G68470 // AT1G61890 // AT4G04750 // AT5G53890 // AT2G26650 // AT4G25390 // AT1G69480 // AT4G22740 // AT5G62850 // AT3G20460 // AT1G01580 // AT1G80130 // AT1G05170 // AT3G15800 // AT1G21790 // AT4G22340 // AT2G28900 // AT3G55940 // AT1G19650 // AT1G76580 // AT3G01310 // AT1G76570 // AT2G17440 // AT1G79900 // AT1G79410 // AT3G15350 // AT4G24570 // AT2G28315 // AT4G01840 // AT1G66090 // AT5G11610 // AT5G43980 // AT5G39410 // AT2G32430 // AT5G41750 // AT5G16990 // AT5G35735 // AT1G67080 // AT4G30650 // AT5G44930 // AT1G34580 // AT5G51210 // AT2G37900 // AT1G07135 // AT1G75470 // AT4G21060 // AT1G29395 // AT1G33265 // AT1G10090 // AT2G23810 // AT5G39970 // AT3G19340 // AT1G12480 // AT1G72940 // AT1G52920 // AT1G53780 // AT5G65380 // AT2G28410 // AT1G44100 // AT2G34360 // AT4G26180 // AT1G73700 // AT3G26085 // AT4G19520 // AT2G41190 // AT4G01540 // AT3G45650 // AT5G07600 // AT2G38740 // AT3G28080 // AT1G05030 // AT4G17550 // AT1G72130 // AT4G13990 // AT2G06530 // AT4G21910 // AT3G25013 // AT3G08560 // AT2G21130 // AT4G19645 // AT3G53960 // AT5G49990 // AT2G38070 // AT3G57680 // AT2G41210 // AT5G66110 // AT4G33905 // AT1G48870 // AT1G21680 // AT1G29790 // AT3G16860 
GO:0005667	C	transcription factor complex	7	1357	59	37767	0.0078	0.63	// AT3G05690 // AT1G30500 // AT1G56170 // AT5G06510 // AT2G34720 // AT1G54160 // AT3G52270 
GO:0031224	C	intrinsic to membrane	42	1357	806	37767	0.014	0.74	// AT3G04640 // AT5G61520 // AT1G66090 // AT4G04760 // AT5G50800 // AT5G39970 // AT1G69480 // AT2G20700 // AT1G72940 // AT3G20460 // AT3G05165 // AT1G28230 // AT1G72920 // AT2G28410 // AT3G15800 // AT1G21790 // AT5G24920 // AT1G63750 // AT1G07135 // AT1G12480 // AT4G19520 // AT3G05400 // AT4G33905 // AT3G04010 // AT1G72910 // AT1G72950 // AT3G15350 // AT1G05030 // AT1G03550 // AT4G04750 // AT4G36010 // AT4G36830 // AT5G18840 // AT3G25013 // AT2G36630 // AT1G34580 // AT5G41750 // AT4G19645 // AT1G76530 // AT5G07600 // AT4G30650 // AT3G16860 
GO:0008287	C	protein serine/threonine phosphatase complex	7	1357	68	37767	0.015	0.74	// AT1G67820 // AT4G26080 // AT2G39840 // AT3G62260 // AT2G30020 // AT1G07430 // AT1G48870 
GO:0009507	C	chloroplast	77	1357	2740	37767	0.99	1	// AT3G23790 // AT5G12170 // AT2G30020 // AT1G04570 // AT3G57680 // AT1G33265 // AT4G17440 // AT2G13960 // AT3G03440 // AT5G63290 // AT1G06800 // AT5G20410 // AT4G22760 // AT1G73170 // AT5G53890 // AT1G10070 // AT3G17800 // AT5G60050 // AT3G19990 // AT5G39520 // AT3G15300 // AT4G26170 // AT1G66890 // AT4G09020 // AT4G38380 // AT1G15170 // AT5G26570 // AT5G05400 // AT2G22450 // AT1G19490 // AT4G24860 // AT4G11911 // AT3G53920 // AT3G61080 // AT4G19880 // AT5G15260 // AT1G08890 // AT5G20190 // AT5G59220 // AT5G43860 // AT1G32900 // AT1G59720 // AT1G15410 // AT5G40070 // AT3G05345 // AT1G11700 // AT1G01250 // AT2G25625 // AT5G67520 // AT5G23240 // AT4G13110 // AT2G25330 // AT1G66090 // AT3G52180 // AT2G17180 // AT1G13930 // AT5G15190 // AT5G39410 // AT1G24330 // AT2G34450 // AT1G55152 // AT2G38340 // AT1G29395 // AT1G76570 // AT2G11810 // AT3G58570 // AT2G29630 // AT1G72810 // AT4G22590 // AT1G79460 // AT5G10370 // AT3G26350 // AT1G67080 // AT1G62333 // AT2G41330 // AT3G04760 // AT4G19390 
GO:0044428	C	nuclear part	17	1357	543	37767	0.75	1	// AT3G05690 // AT1G76600 // AT5G67270 // AT1G30500 // AT4G12080 // AT1G56170 // AT5G06510 // AT2G34720 // AT5G04990 // AT4G01540 // AT1G54160 // AT1G54590 // AT4G34680 // AT1G22770 // AT3G52270 // AT4G38780 // AT3G15210 
GO:0044429	C	mitochondrial part	6	1357	274	37767	0.93	1	// AT1G79900 // AT3G27070 // AT3G08560 // AT4G24570 // AT1G79440 // AT4G26180 
