GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0009507	C	chloroplast	24	299	2740	37767	0.33	1	// AT1G32520 // AT5G63060 // AT1G71810 // AT1G22630 // AT5G24165 // AT5G49740 // AT3G61080 // AT1G69526 // AT5G09820 // AT5G20410 // AT4G12830 // AT1G67080 // AT3G01440 // AT1G02470 // AT5G42765 // AT2G25625 // AT4G25100 // AT1G64860 // AT1G76570 // AT5G06790 // AT1G51110 // AT5G58770 // AT1G62250 // AT1G22700 
GO:0032991	C	macromolecular complex	11	299	2180	37767	0.96	1	// AT4G19003 // AT4G25090 // AT5G63510 // AT1G13460 // AT5G47100 // AT1G76570 // AT2G37670 // AT2G28720 // AT2G05720 // AT1G67080 // AT3G01440 
GO:0042651	C	thylakoid membrane	5	299	244	37767	0.047	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0044464	C	cell part	116	299	15217	37767	0.72	1	// AT4G12560 // AT5G49730 // AT3G61220 // AT5G47100 // AT3G57062 // AT3G52360 // AT2G34060 // AT3G27350 // AT1G57680 // AT2G28200 // AT1G06980 // AT4G23260 // AT5G44410 // AT2G28720 // AT5G49740 // AT5G10946 // AT2G41050 // AT3G28070 // AT1G71200 // AT1G69526 // AT5G09820 // AT1G76955 // AT4G22950 // AT1G60960 // AT3G13480 // AT2G18240 // AT5G20410 // AT4G33565 // AT2G23430 // AT1G53680 // AT5G60430 // AT5G54145 // AT2G43690 // AT5G42765 // AT2G36630 // AT5G43700 // AT5G63060 // AT5G06790 // AT4G39780 // AT3G15395 // AT1G36380 // AT1G32520 // AT3G55630 // AT4G03290 // AT4G19003 // AT3G24460 // AT3G61080 // AT5G20150 // AT3G16220 // AT5G38510 // AT3G16800 // AT1G17050 // AT5G63510 // AT2G48150 // AT5G03345 // AT1G23140 // AT4G10170 // AT2G26800 // AT3G61898 // AT4G25090 // AT1G70260 // AT5G64770 // AT2G37670 // AT4G23290 // AT5G47140 // AT1G52540 // AT5G02690 // AT1G50290 // AT1G61300 // AT1G71810 // AT5G24165 // AT4G04955 // AT1G72645 // AT4G32980 // AT5G59470 // AT4G19500 // AT2G45740 // AT5G64950 // AT5G24155 // AT2G35733 // AT4G38290 // AT5G43740 // AT3G01440 // AT5G52170 // AT1G51110 // AT2G29300 // AT1G67080 // AT5G38240 // AT4G14410 // AT5G59130 // AT5G16600 // AT1G13460 // AT3G55240 // AT5G02630 // AT1G55475 // AT1G22630 // AT2G05720 // AT5G40910 // AT3G20270 // AT4G12830 // AT1G18990 // AT2G37700 // AT3G50660 // AT1G10900 // AT5G46220 // AT1G02470 // AT2G25625 // AT4G25100 // AT1G64860 // AT1G76570 // AT3G09190 // AT3G47580 // AT5G58770 // AT1G62250 // AT5G59350 // AT1G22700 
GO:0005623	C	cell	116	299	15217	37767	0.72	1	// AT4G12560 // AT5G49730 // AT3G61220 // AT5G47100 // AT3G57062 // AT3G52360 // AT2G34060 // AT3G27350 // AT1G57680 // AT2G28200 // AT1G06980 // AT4G23260 // AT5G44410 // AT2G28720 // AT5G49740 // AT5G10946 // AT2G41050 // AT3G28070 // AT1G71200 // AT1G69526 // AT5G09820 // AT1G76955 // AT4G22950 // AT1G60960 // AT3G13480 // AT2G18240 // AT5G20410 // AT4G33565 // AT2G23430 // AT1G53680 // AT5G60430 // AT5G54145 // AT2G43690 // AT5G42765 // AT2G36630 // AT5G43700 // AT5G63060 // AT5G06790 // AT4G39780 // AT3G15395 // AT1G36380 // AT1G32520 // AT3G55630 // AT4G03290 // AT4G19003 // AT3G24460 // AT3G61080 // AT5G20150 // AT3G16220 // AT5G38510 // AT3G16800 // AT1G17050 // AT5G63510 // AT2G48150 // AT5G03345 // AT1G23140 // AT4G10170 // AT2G26800 // AT3G61898 // AT4G25090 // AT1G70260 // AT5G64770 // AT2G37670 // AT4G23290 // AT5G47140 // AT1G52540 // AT5G02690 // AT1G50290 // AT1G61300 // AT1G71810 // AT5G24165 // AT4G04955 // AT1G72645 // AT4G32980 // AT5G59470 // AT4G19500 // AT2G45740 // AT5G64950 // AT5G24155 // AT2G35733 // AT4G38290 // AT5G43740 // AT3G01440 // AT5G52170 // AT1G51110 // AT2G29300 // AT1G67080 // AT5G38240 // AT4G14410 // AT5G59130 // AT5G16600 // AT1G13460 // AT3G55240 // AT5G02630 // AT1G55475 // AT1G22630 // AT2G05720 // AT5G40910 // AT3G20270 // AT4G12830 // AT1G18990 // AT2G37700 // AT3G50660 // AT1G10900 // AT5G46220 // AT1G02470 // AT2G25625 // AT4G25100 // AT1G64860 // AT1G76570 // AT3G09190 // AT3G47580 // AT5G58770 // AT1G62250 // AT5G59350 // AT1G22700 
GO:0009534	C	chloroplast thylakoid	5	299	290	37767	0.084	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0043226	C	organelle	52	299	8155	37767	0.97	1	// AT3G61898 // AT4G12560 // AT1G32520 // AT4G25090 // AT1G22700 // AT5G16600 // AT1G13460 // AT4G22950 // AT5G63060 // AT5G47140 // AT3G61080 // AT5G20150 // AT1G22630 // AT5G24165 // AT2G28720 // AT5G49740 // AT4G04955 // AT5G20410 // AT1G71200 // AT1G71810 // AT1G69526 // AT5G09820 // AT4G12830 // AT4G32980 // AT1G17050 // AT5G63510 // AT1G76570 // AT2G37700 // AT3G50660 // AT2G23430 // AT2G45740 // AT5G64950 // AT3G01440 // AT5G58770 // AT4G23290 // AT1G02470 // AT4G19003 // AT5G42765 // AT2G25625 // AT4G25100 // AT5G43700 // AT1G64860 // AT4G03290 // AT5G06790 // AT5G52170 // AT1G51110 // AT4G39780 // AT3G16800 // AT1G67080 // AT1G62250 // AT4G14410 // AT2G26800 
GO:0009535	C	chloroplast thylakoid membrane	5	299	231	37767	0.039	1	// AT1G51110 // AT5G42765 // AT1G22700 // AT3G01440 // AT1G67080 
GO:0044446	C	intracellular organelle part	11	299	2561	37767	0.99	1	// AT4G19003 // AT5G42765 // AT5G63510 // AT2G28720 // AT1G51110 // AT2G45740 // AT3G01440 // AT5G20410 // AT1G67080 // AT1G22700 // AT1G71810 
GO:0005886	C	plasma membrane	11	299	1456	37767	0.6	1	// AT5G49730 // AT1G23140 // AT1G60960 // AT3G61220 // AT5G47100 // AT4G33565 // AT2G37670 // AT1G10900 // AT1G52540 // AT4G10170 // AT3G27350 
GO:0005737	C	cytoplasm	44	299	6822	37767	0.95	1	// AT3G61898 // AT4G12560 // AT1G32520 // AT4G25090 // AT1G13460 // AT3G55630 // AT4G23290 // AT4G19003 // AT3G01440 // AT5G20410 // AT1G50290 // AT1G71810 // AT1G22630 // AT5G24165 // AT5G49740 // AT4G04955 // AT3G16220 // AT3G61080 // AT1G69526 // AT5G09820 // AT4G12830 // AT1G17050 // AT5G63510 // AT1G76570 // AT2G37700 // AT3G50660 // AT1G53680 // AT2G45740 // AT5G64950 // AT2G48150 // AT5G58770 // AT1G02470 // AT5G42765 // AT2G25625 // AT4G25100 // AT1G64860 // AT5G63060 // AT5G06790 // AT1G51110 // AT3G16800 // AT1G67080 // AT1G62250 // AT1G22700 // AT2G26800 
